centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
0-5%,0.3733333333333333,0.40000000000000013,0.3866666666666667,0.02666666666666684,2684,4025.999999999974
0-5%,0.40000000000000013,0.42666666666666675,0.41333333333333344,0.026666666666666616,2634,3951.0000000000073
0-5%,0.42666666666666675,0.45333333333333337,0.44000000000000006,0.026666666666666616,2538,3807.000000000007
0-5%,0.45333333333333337,0.48,0.4666666666666667,0.026666666666666616,2459,3688.500000000007
0-5%,0.48,0.5066666666666666,0.4933333333333333,0.026666666666666616,2436,3654.000000000007
0-5%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,2300,3449.9999999999777
0-5%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,2384,3576.000000000007
0-5%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,2455,3682.5000000000073
0-5%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,2420,3630.000000000007
0-5%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,2367,3550.4999999999773
0-5%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,2362,3543.000000000007
0-5%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,2292,3438.000000000007
0-5%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,2346,3519.000000000007
0-5%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,2248,3371.999999999978
0-5%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,2209,3313.5000000000064
0-5%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,2228,3342.0000000000064
5-10%,-0.8,-0.7733333333333334,-0.7866666666666667,0.026666666666666616,1772,2889.130434782614
5-10%,-0.7733333333333334,-0.7466666666666667,-0.76,0.026666666666666727,1780,2902.173913043472
5-10%,-0.7466666666666667,-0.7200000000000001,-0.7333333333333334,0.026666666666666616,1893,3086.4130434782664
5-10%,-0.7200000000000001,-0.6933333333333334,-0.7066666666666668,0.026666666666666727,1834,2990.217391304341
5-10%,-0.6933333333333334,-0.6666666666666667,-0.68,0.026666666666666616,1866,3042.391304347832
5-10%,-0.6666666666666667,-0.64,-0.6533333333333333,0.026666666666666727,1939,3161.4130434782537
5-10%,-0.64,-0.6133333333333334,-0.6266666666666667,0.026666666666666616,1933,3151.6304347826144
5-10%,-0.6133333333333334,-0.5866666666666667,-0.6000000000000001,0.026666666666666727,2042,3329.3478260869488
5-10%,-0.5866666666666667,-0.56,-0.5733333333333334,0.026666666666666616,2008,3273.913043478267
5-10%,-0.56,-0.5333333333333334,-0.5466666666666667,0.026666666666666616,2069,3373.369565217398
5-10%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,2031,3311.4130434782533
5-10%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,2028,3306.5217391304345
5-10%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,2148,3502.173913043478
5-10%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,2201,3588.5869565217386
5-10%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,2226,3629.3478260869556
5-10%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,2257,3679.8913043478256
5-10%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,2231,3637.499999999999
5-10%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,2304,3756.521739130434
5-10%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,2358,3844.5652173913036
5-10%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,2366,3857.608695652181
5-10%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,2460,4010.8695652173824
5-10%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,2517,4103.804347826095
5-10%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,2497,4071.1956521739035
5-10%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,2519,4107.065217391312
5-10%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,2677,4364.673913043469
5-10%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,2594,4229.347826086964
5-10%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,2687,4380.978260869555
5-10%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,2822,4601.086956521748
5-10%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,2755,4491.847826086946
5-10%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,2709,4416.847826086965
5-10%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,2634,4294.565217391295
5-10%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,2785,4540.760869565226
5-10%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,2734,4457.608695652182
5-10%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,2667,4348.369565217382
5-10%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,2704,4408.695652173921
5-10%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,2648,4317.391304347817
5-10%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,2649,4319.021739130443
5-10%,0.18666666666666665,0.21333333333333337,0.2,0.026666666666666727,2524,4115.217391304339
5-10%,0.21333333333333337,0.24,0.22666666666666668,0.026666666666666616,2499,4074.456521739138
5-10%,0.24,0.2666666666666666,0.2533333333333333,0.026666666666666616,2601,4240.760869565225
5-10%,0.2666666666666666,0.29333333333333345,0.28,0.02666666666666684,2559,4172.282608695626
5-10%,0.29333333333333345,0.32000000000000006,0.30666666666666675,0.026666666666666616,2379,3878.8043478260943
5-10%,0.32000000000000006,0.3466666666666667,0.33333333333333337,0.026666666666666616,2364,3854.347826086964
5-10%,0.3466666666666667,0.3733333333333333,0.36,0.026666666666666616,2269,3699.4565217391378
5-10%,0.3733333333333333,0.40000000000000013,0.3866666666666667,0.02666666666666684,2299,3748.3695652173674
5-10%,0.40000000000000013,0.42666666666666675,0.41333333333333344,0.026666666666666616,2188,3567.3913043478333
5-10%,0.42666666666666675,0.45333333333333337,0.44000000000000006,0.026666666666666616,2065,3366.847826086963
5-10%,0.45333333333333337,0.48,0.4666666666666667,0.026666666666666616,2148,3502.1739130434853
5-10%,0.48,0.5066666666666666,0.4933333333333333,0.026666666666666616,2058,3355.434782608702
5-10%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,2049,3340.7608695651957
5-10%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,2049,3340.7608695652234
5-10%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,1977,3223.3695652173974
5-10%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,2030,3309.7826086956584
5-10%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,1946,3172.826086956501
5-10%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,1939,3161.413043478267
5-10%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,1790,2918.4782608695705
5-10%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,1793,2923.369565217397
5-10%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,1784,2908.6956521738944
5-10%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,1818,2964.130434782614
5-10%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,1766,2879.347826086962
10-30%,-0.8,-0.7733333333333334,-0.7866666666666667,0.026666666666666616,4377,1727.76315789474
10-30%,-0.7733333333333334,-0.7466666666666667,-0.76,0.026666666666666727,4566,1802.3684210526274
10-30%,-0.7466666666666667,-0.7200000000000001,-0.7333333333333334,0.026666666666666616,4585,1809.868421052635
10-30%,-0.7200000000000001,-0.6933333333333334,-0.7066666666666668,0.026666666666666727,4679,1846.973684210522
10-30%,-0.6933333333333334,-0.6666666666666667,-0.68,0.026666666666666616,4584,1809.4736842105297
10-30%,-0.6666666666666667,-0.64,-0.6533333333333333,0.026666666666666727,4736,1869.473684210522
10-30%,-0.64,-0.6133333333333334,-0.6266666666666667,0.026666666666666616,4814,1900.2631578947405
10-30%,-0.6133333333333334,-0.5866666666666667,-0.6000000000000001,0.026666666666666727,4743,1872.2368421052588
10-30%,-0.5866666666666667,-0.56,-0.5733333333333334,0.026666666666666616,4968,1961.0526315789512
10-30%,-0.56,-0.5333333333333334,-0.5466666666666667,0.026666666666666616,4952,1954.736842105267
10-30%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,4904,1935.789473684206
10-30%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,5189,2048.28947368421
10-30%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,5242,2069.210526315789
10-30%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,5262,2077.1052631578946
10-30%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,5408,2134.736842105263
10-30%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,5385,2125.6578947368416
10-30%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,5544,2188.4210526315787
10-30%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,5833,2302.4999999999995
10-30%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,5928,2339.9999999999995
10-30%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,6112,2412.631578947373
10-30%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,6009,2371.973684210521
10-30%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,6130,2419.736842105268
10-30%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,6262,2471.8421052631525
10-30%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,6396,2524.736842105268
10-30%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,6467,2552.7631578947307
10-30%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,6488,2561.0526315789525
10-30%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,6566,2591.842105263152
10-30%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,6692,2641.5789473684263
10-30%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,6728,2655.7894736842045
10-30%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,6814,2689.7368421052684
10-30%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,6937,2738.2894736842045
10-30%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,6769,2671.9736842105317
10-30%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,6688,2640.000000000005
10-30%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,6568,2592.6315789473624
10-30%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,6568,2592.6315789473733
10-30%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,6478,2557.105263157889
10-30%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,6524,2575.2631578947417
10-30%,0.18666666666666665,0.21333333333333337,0.2,0.026666666666666727,6388,2521.5789473684154
10-30%,0.21333333333333337,0.24,0.22666666666666668,0.026666666666666616,6339,2502.236842105268
10-30%,0.24,0.2666666666666666,0.2533333333333333,0.026666666666666616,6016,2374.7368421052674
10-30%,0.2666666666666666,0.29333333333333345,0.28,0.02666666666666684,6170,2435.526315789458
10-30%,0.29333333333333345,0.32000000000000006,0.30666666666666675,0.026666666666666616,5926,2339.2105263157937
10-30%,0.32000000000000006,0.3466666666666667,0.33333333333333337,0.026666666666666616,5719,2257.5000000000045
10-30%,0.3466666666666667,0.3733333333333333,0.36,0.026666666666666616,5747,2268.5526315789516
10-30%,0.3733333333333333,0.40000000000000013,0.3866666666666667,0.02666666666666684,5553,2191.973684210512
10-30%,0.40000000000000013,0.42666666666666675,0.41333333333333344,0.026666666666666616,5517,2177.763157894741
10-30%,0.42666666666666675,0.45333333333333337,0.44000000000000006,0.026666666666666616,5301,2092.5000000000036
10-30%,0.45333333333333337,0.48,0.4666666666666667,0.026666666666666616,5213,2057.7631578947407
10-30%,0.48,0.5066666666666666,0.4933333333333333,0.026666666666666616,5161,2037.236842105267
10-30%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,5118,2020.2631578947237
10-30%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,5018,1980.7894736842145
10-30%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,4877,1925.1315789473722
10-30%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,4887,1929.0789473684247
10-30%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,4827,1905.394736842093
10-30%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,4684,1848.9473684210561
10-30%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,4677,1846.1842105263192
10-30%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,4610,1819.7368421052665
10-30%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,4495,1774.3421052631465
10-30%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,4493,1773.552631578951
10-30%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,4547,1794.868421052635
30-50%,-0.8,-0.7733333333333334,-0.7866666666666667,0.026666666666666616,2117,882.083333333335
30-50%,-0.7733333333333334,-0.7466666666666667,-0.76,0.026666666666666727,2133,888.749999999998
30-50%,-0.7466666666666667,-0.7200000000000001,-0.7333333333333334,0.026666666666666616,2122,884.1666666666684
30-50%,-0.7200000000000001,-0.6933333333333334,-0.7066666666666668,0.026666666666666727,2055,856.249999999998
30-50%,-0.6933333333333334,-0.6666666666666667,-0.68,0.026666666666666616,2162,900.8333333333351
30-50%,-0.6666666666666667,-0.64,-0.6533333333333333,0.026666666666666727,2147,894.5833333333312
30-50%,-0.64,-0.6133333333333334,-0.6266666666666667,0.026666666666666616,2225,927.0833333333351
