centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_dpT_per_event,invariant_yield_proxy
5-10%,12.533040029773876,13.476073070883784,13.004556550328829,0.9430330411099082,0,0.0,0.0
5-10%,13.476073070883784,14.490063462685315,13.98306826678455,1.0139903918015314,0,0.0,0.0
5-10%,14.490063462685315,15.580350302959474,15.035206882822393,1.0902868402741586,0,0.0,0.0
5-10%,15.580350302959474,16.752674423272893,16.166512363116183,1.1723241203134194,0,0.0,0.0
5-10%,16.752674423272893,18.013208616937977,17.382941520105433,1.2605341936650838,0,0.0,0.0
5-10%,18.013208616937977,19.368590141438276,18.690899379188124,1.3553815245002987,0,0.0,0.0
5-10%,19.368590141438276,20.82595566645856,20.09727290394842,1.4573655250202862,0,0.0,0.0
5-10%,20.82595566645856,22.3929788515361,21.60946725899733,1.567023185077538,0,0.0,0.0
5-10%,22.3929788515361,24.07791075119548,23.235444801365787,1.6849318996593787,0,0.0,0.0
5-10%,24.07791075119548,25.889623260317855,24.98376700575667,1.8117125091223762,0,0.0,0.0
5-10%,25.889623260317855,27.837655828502978,26.863639544410418,1.9480325681851234,0,0.0,0.0
5-10%,27.837655828502978,29.93226568939542,28.884960758949198,2.0946098608924437,0,0.0,0.0
5-10%,29.93226568939542,32.18448186945411,31.058373779424766,2.2522161800586886,0,0.0,0.0
5-10%,32.18448186945411,34.60616326054479,33.39532256499945,2.4216813910906794,0,0.0,0.0
5-10%,34.60616326054479,37.21006106213238,35.908112161338586,2.6038978015875927,0,0.0,0.0
5-10%,37.21006106213238,40.00988592185887,38.609973491995625,2.7998248597264848,0,0.0,0.0
5-10%,40.00988592185887,43.020380128030475,41.515133024944674,3.0104942061716073,0,0.0,0.0
5-10%,43.020380128030475,46.257395234139,44.63888768108474,3.2370151061085224,0,0.0,0.0
5-10%,46.257395234139,49.73797552414382,47.99768537914141,3.4805802900048235,0,0.0,0.0
10-30%,0.1500146498681512,0.16130231600024067,0.15565848293419593,0.01128766613208948,136,3012.1372834852086,1924.8731618305371
10-30%,0.16130231600024067,0.17343930856025905,0.16737081228024986,0.012136992560018378,163,3357.5039119854496,1995.4320916335644
10-30%,0.17343930856025905,0.1864895340610972,0.17996442131067814,0.013050225500838147,160,3065.0811357574635,1694.1640817832038
10-30%,0.1864895340610972,0.20052170758188811,0.19350562082149264,0.01403217352079092,136,2423.003104232109,1245.5481897903442
10-30%,0.20052170758188811,0.2156097145826055,0.2080657110822468,0.015088007000717385,125,2071.1814355941224,990.1882733355237
10-30%,0.2156097145826055,0.23183299994295248,0.22372135726277897,0.01622328536034698,116,1787.5540838899328,794.7890848911587
10-30%,0.23183299994295248,0.24927698627399902,0.24055499310847575,0.017443986331046546,111,1590.8061078109747,657.813864844421
10-30%,0.24927698627399902,0.26803352370515915,0.2586552549895791,0.018756537431160125,118,1572.7849614178695,604.8507042712479
10-30%,0.26803352370515915,0.2882013735148307,0.27811744860999493,0.020167849809671567,108,1338.7644322426504,478.824184917068
10-30%,0.2882013735148307,0.3098867281512226,0.29904405083302665,0.021685354636391874,90,1037.566614762251,345.128617060209
10-30%,0.3098867281512226,0.33320377038150406,0.3215452492663633,0.02331704223028147,100,1072.177154936611,331.6840601511442
10-30%,0.33320377038150406,0.358275274513437,0.3457395224474705,0.02507150413193293,128,1276.349429679507,367.2152510364186
10-30%,0.358275274513437,0.38523325285518406,0.3717542636843105,0.02695797834174707,117,1085.0220157163458,290.32386786461996
10-30%,0.38523325285518406,0.4142196508171827,0.3997264518361834,0.028986397961998644,130,1121.2155453950404,279.01424133520237
10-30%,0.4142196508171827,0.44538709431609724,0.42980337256664,0.031167443498914538,119,954.5216629986382,220.91037822617253
10-30%,0.44538709431609724,0.47889969341625277,0.462143393866175,0.03351259910015553,109,813.1270248112012,175.0176285623046
