centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
10-30%,-0.6666666666666667,-0.64,-0.6533333333333333,0.026666666666666727,1172,813.888888888887
10-30%,-0.64,-0.6133333333333334,-0.6266666666666667,0.026666666666666616,1236,858.333333333335
10-30%,-0.6133333333333334,-0.5866666666666667,-0.6000000000000001,0.026666666666666727,1168,811.1111111111093
10-30%,-0.5866666666666667,-0.56,-0.5733333333333334,0.026666666666666616,1270,881.9444444444462
10-30%,-0.56,-0.5333333333333334,-0.5466666666666667,0.026666666666666616,1249,867.3611111111128
10-30%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,1216,844.4444444444425
10-30%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,1351,938.1944444444442
10-30%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,1408,977.7777777777775
10-30%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,1370,951.3888888888887
10-30%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,1391,965.9722222222221
10-30%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,1393,967.361111111111
10-30%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,1420,986.111111111111
10-30%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,1504,1044.4444444444441
10-30%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,1531,1063.1944444444441
10-30%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,1469,1020.1388888888907
10-30%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,1461,1014.5833333333311
10-30%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,1547,1074.3055555555577
10-30%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,1579,1096.5277777777753
10-30%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,1556,1080.5555555555575
10-30%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,1607,1115.9722222222197
10-30%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,1622,1126.388888888891
10-30%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,1586,1101.3888888888864
10-30%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,1683,1168.7500000000023
10-30%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,1683,1168.7499999999973
10-30%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,1690,1173.6111111111134
10-30%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,1705,1184.027777777775
10-30%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,1748,1213.8888888888914
10-30%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,1634,1134.7222222222244
10-30%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,1602,1112.4999999999975
10-30%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,1531,1063.1944444444464
10-30%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,1541,1070.1388888888864
10-30%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,1630,1131.9444444444466
10-30%,0.18666666666666665,0.21333333333333337,0.2,0.026666666666666727,1593,1106.2499999999975
10-30%,0.21333333333333337,0.24,0.22666666666666668,0.026666666666666616,1562,1084.7222222222242
10-30%,0.24,0.2666666666666666,0.2533333333333333,0.026666666666666616,1495,1038.1944444444464
